"country","year","lifeExp","pop","gdpPercap","ISO.alpha3.Code","Region","Continent"
"Turkey",1987,63.108,52881328,5089.043686,"TUR","Western Asia","Asia"
"Uganda",1982,49.849,12939400,682.2662268,"UGA","Eastern Africa","Africa"
"Uganda",1987,51.509,15283050,617.7244065,"UGA","Eastern Africa","Africa"
"Uganda",1972,51.016,10190285,950.735869,"UGA","Eastern Africa","Africa"
"Uganda",1977,50.35,11457758,843.7331372,"UGA","Eastern Africa","Africa"
"Uganda",1997,44.578,21210254,816.559081,"UGA","Eastern Africa","Africa"
"Uganda",2002,47.813,24739869,927.7210018,"UGA","Eastern Africa","Africa"
"Uganda",2007,51.542,29170398,1056.380121,"UGA","Eastern Africa","Africa"
"Uganda",1952,39.978,5824797,734.753484,"UGA","Eastern Africa","Africa"
"Uganda",1957,42.571,6675501,774.3710692,"UGA","Eastern Africa","Africa"
"Uganda",1962,45.344,7688797,767.2717398,"UGA","Eastern Africa","Africa"
"Uganda",1967,48.051,8900294,908.9185217,"UGA","Eastern Africa","Africa"
"Uganda",1992,48.825,18252190,644.1707969,"UGA","Eastern Africa","Africa"
"Uruguay",1987,71.918,3045153,7452.398969,"URY","South America","South America"
"Uruguay",1997,74.223,3262838,9230.240708,"URY","South America","South America"
"Uruguay",2002,75.307,3363085,7727.002004,"URY","South America","South America"
"Uruguay",2007,76.384,3447496,10611.46299,"URY","South America","South America"
"Uruguay",1992,72.752,3149262,8137.004775,"URY","South America","South America"
"Uruguay",1952,66.071,2252965,5716.766744,"URY","South America","South America"
"Uruguay",1957,67.044,2424959,6150.772969,"URY","South America","South America"
"Uruguay",1962,68.253,2598466,5603.357717,"URY","South America","South America"
"Uruguay",1967,68.468,2748579,5444.61962,"URY","South America","South America"
"Uruguay",1972,68.673,2829526,5703.408898,"URY","South America","South America"
"Uruguay",1977,69.481,2873520,6504.339663,"URY","South America","South America"
"Uruguay",1982,70.805,2953997,6920.223051,"URY","South America","South America"
"Zambia",1952,42.038,2672000,1147.388831,"ZMB","Eastern Africa","Africa"
"Zambia",1957,44.077,3016000,1311.956766,"ZMB","Eastern Africa","Africa"
"Zambia",1962,46.023,3421000,1452.725766,"ZMB","Eastern Africa","Africa"
"Zambia",1967,47.768,3900000,1777.077318,"ZMB","Eastern Africa","Africa"
"Zambia",1972,50.107,4506497,1773.498265,"ZMB","Eastern Africa","Africa"
"Zambia",1977,51.386,5216550,1588.688299,"ZMB","Eastern Africa","Africa"
"Zambia",1982,51.821,6100407,1408.678565,"ZMB","Eastern Africa","Africa"
"Zambia",1987,50.821,7272406,1213.315116,"ZMB","Eastern Africa","Africa"
"Zambia",1992,46.1,8381163,1210.884633,"ZMB","Eastern Africa","Africa"
"Zambia",1997,40.238,9417789,1071.353818,"ZMB","Eastern Africa","Africa"
"Zambia",2002,39.193,10595811,1071.613938,"ZMB","Eastern Africa","Africa"
"Zambia",2007,42.384,11746035,1271.211593,"ZMB","Eastern Africa","Africa"
"Zimbabwe",1952,48.451,3080907,406.8841148,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1957,50.469,3646340,518.7642681,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1962,52.358,4277736,527.2721818,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1967,53.995,4995432,569.7950712,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1972,55.635,5861135,799.3621758,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1977,57.674,6642107,685.5876821,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1982,60.363,7636524,788.8550411,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1987,62.351,9216418,706.1573059,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1992,60.377,10704340,693.4207856,"ZWE","Eastern Africa","Africa"
"Zimbabwe",1997,46.809,11404948,792.4499603,"ZWE","Eastern Africa","Africa"
"Zimbabwe",2002,39.989,11926563,672.0386227,"ZWE","Eastern Africa","Africa"
"Zimbabwe",2007,43.487,12311143,469.7092981,"ZWE","Eastern Africa","Africa"
